"","variavel","nivel","cod_munic_ibge_2_fam_eq","ano_atual_familia","n"
"401","cod_abaste_agua_domic_fam_eq","Não informado",53,2014,675
"402","cod_abaste_agua_domic_fam_eq","Não informado",53,2015,450
"403","cod_abaste_agua_domic_fam_eq","Outro",0,2001,106
"404","cod_abaste_agua_domic_fam_eq","Outro",0,2002,2731
"405","cod_abaste_agua_domic_fam_eq","Outro",0,2003,3786
"406","cod_abaste_agua_domic_fam_eq","Outro",0,2004,187
"407","cod_abaste_agua_domic_fam_eq","Outro",0,2005,295
"408","cod_abaste_agua_domic_fam_eq","Outro",0,2006,577
"409","cod_abaste_agua_domic_fam_eq","Outro",0,2007,14
"410","cod_abaste_agua_domic_fam_eq","Outro",11,2002,678
"411","cod_abaste_agua_domic_fam_eq","Outro",11,2003,384
"412","cod_abaste_agua_domic_fam_eq","Outro",11,2004,1185
"413","cod_abaste_agua_domic_fam_eq","Outro",11,2005,1522
"414","cod_abaste_agua_domic_fam_eq","Outro",11,2006,6247
"415","cod_abaste_agua_domic_fam_eq","Outro",11,2007,4033
"416","cod_abaste_agua_domic_fam_eq","Outro",11,2008,1468
"417","cod_abaste_agua_domic_fam_eq","Outro",11,2009,1211
"418","cod_abaste_agua_domic_fam_eq","Outro",11,2010,1110
"419","cod_abaste_agua_domic_fam_eq","Outro",11,2011,891
"420","cod_abaste_agua_domic_fam_eq","Outro",11,2012,1232
"421","cod_abaste_agua_domic_fam_eq","Outro",11,2013,935
"422","cod_abaste_agua_domic_fam_eq","Outro",11,2014,541
"423","cod_abaste_agua_domic_fam_eq","Outro",11,2015,427
"424","cod_abaste_agua_domic_fam_eq","Outro",12,2001,7
"425","cod_abaste_agua_domic_fam_eq","Outro",12,2002,1951
"426","cod_abaste_agua_domic_fam_eq","Outro",12,2003,1040
"427","cod_abaste_agua_domic_fam_eq","Outro",12,2004,2356
"428","cod_abaste_agua_domic_fam_eq","Outro",12,2005,4199
"429","cod_abaste_agua_domic_fam_eq","Outro",12,2006,26437
"430","cod_abaste_agua_domic_fam_eq","Outro",12,2007,9058
"431","cod_abaste_agua_domic_fam_eq","Outro",12,2008,6672
"432","cod_abaste_agua_domic_fam_eq","Outro",12,2009,5462
"433","cod_abaste_agua_domic_fam_eq","Outro",12,2010,4760
"434","cod_abaste_agua_domic_fam_eq","Outro",12,2011,2040
"435","cod_abaste_agua_domic_fam_eq","Outro",12,2012,3034
"436","cod_abaste_agua_domic_fam_eq","Outro",12,2013,3211
"437","cod_abaste_agua_domic_fam_eq","Outro",12,2014,2350
"438","cod_abaste_agua_domic_fam_eq","Outro",12,2015,1444
"439","cod_abaste_agua_domic_fam_eq","Outro",13,2001,41
"440","cod_abaste_agua_domic_fam_eq","Outro",13,2002,9507
"441","cod_abaste_agua_domic_fam_eq","Outro",13,2003,15274
"442","cod_abaste_agua_domic_fam_eq","Outro",13,2004,12190
"443","cod_abaste_agua_domic_fam_eq","Outro",13,2005,20942
"444","cod_abaste_agua_domic_fam_eq","Outro",13,2006,94157
"445","cod_abaste_agua_domic_fam_eq","Outro",13,2007,54856
"446","cod_abaste_agua_domic_fam_eq","Outro",13,2008,40391
"447","cod_abaste_agua_domic_fam_eq","Outro",13,2009,27620
"448","cod_abaste_agua_domic_fam_eq","Outro",13,2010,29219
"449","cod_abaste_agua_domic_fam_eq","Outro",13,2011,23909
"450","cod_abaste_agua_domic_fam_eq","Outro",13,2012,22020
"451","cod_abaste_agua_domic_fam_eq","Outro",13,2013,23226
"452","cod_abaste_agua_domic_fam_eq","Outro",13,2014,21421
"453","cod_abaste_agua_domic_fam_eq","Outro",13,2015,14143
"454","cod_abaste_agua_domic_fam_eq","Outro",14,2002,208
"455","cod_abaste_agua_domic_fam_eq","Outro",14,2003,2675
"456","cod_abaste_agua_domic_fam_eq","Outro",14,2004,417
"457","cod_abaste_agua_domic_fam_eq","Outro",14,2005,234
"458","cod_abaste_agua_domic_fam_eq","Outro",14,2006,5483
"459","cod_abaste_agua_domic_fam_eq","Outro",14,2007,2040
"460","cod_abaste_agua_domic_fam_eq","Outro",14,2008,1500
"461","cod_abaste_agua_domic_fam_eq","Outro",14,2009,769
"462","cod_abaste_agua_domic_fam_eq","Outro",14,2010,532
"463","cod_abaste_agua_domic_fam_eq","Outro",14,2011,429
"464","cod_abaste_agua_domic_fam_eq","Outro",14,2012,217
"465","cod_abaste_agua_domic_fam_eq","Outro",14,2013,275
"466","cod_abaste_agua_domic_fam_eq","Outro",14,2014,501
"467","cod_abaste_agua_domic_fam_eq","Outro",14,2015,323
"468","cod_abaste_agua_domic_fam_eq","Outro",15,2001,28
"469","cod_abaste_agua_domic_fam_eq","Outro",15,2002,41344
"470","cod_abaste_agua_domic_fam_eq","Outro",15,2003,8731
"471","cod_abaste_agua_domic_fam_eq","Outro",15,2004,20776
"472","cod_abaste_agua_domic_fam_eq","Outro",15,2005,37823
"473","cod_abaste_agua_domic_fam_eq","Outro",15,2006,183837
"474","cod_abaste_agua_domic_fam_eq","Outro",15,2007,106164
"475","cod_abaste_agua_domic_fam_eq","Outro",15,2008,47570
"476","cod_abaste_agua_domic_fam_eq","Outro",15,2009,38546
"477","cod_abaste_agua_domic_fam_eq","Outro",15,2010,36566
"478","cod_abaste_agua_domic_fam_eq","Outro",15,2011,29509
"479","cod_abaste_agua_domic_fam_eq","Outro",15,2012,45740
"480","cod_abaste_agua_domic_fam_eq","Outro",15,2013,37844
"481","cod_abaste_agua_domic_fam_eq","Outro",15,2014,33723
"482","cod_abaste_agua_domic_fam_eq","Outro",15,2015,17944
"483","cod_abaste_agua_domic_fam_eq","Outro",16,2002,508
"484","cod_abaste_agua_domic_fam_eq","Outro",16,2003,260
"485","cod_abaste_agua_domic_fam_eq","Outro",16,2004,68
"486","cod_abaste_agua_domic_fam_eq","Outro",16,2005,48
"487","cod_abaste_agua_domic_fam_eq","Outro",16,2006,7243
"488","cod_abaste_agua_domic_fam_eq","Outro",16,2007,6100
"489","cod_abaste_agua_domic_fam_eq","Outro",16,2008,2752
"490","cod_abaste_agua_domic_fam_eq","Outro",16,2009,1772
"491","cod_abaste_agua_domic_fam_eq","Outro",16,2010,997
"492","cod_abaste_agua_domic_fam_eq","Outro",16,2011,950
"493","cod_abaste_agua_domic_fam_eq","Outro",16,2012,1533
"494","cod_abaste_agua_domic_fam_eq","Outro",16,2013,1385
"495","cod_abaste_agua_domic_fam_eq","Outro",16,2014,2418
"496","cod_abaste_agua_domic_fam_eq","Outro",16,2015,924
"497","cod_abaste_agua_domic_fam_eq","Outro",17,2001,3
"498","cod_abaste_agua_domic_fam_eq","Outro",17,2002,1946
"499","cod_abaste_agua_domic_fam_eq","Outro",17,2003,729
"500","cod_abaste_agua_domic_fam_eq","Outro",17,2004,1002
"501","cod_abaste_agua_domic_fam_eq","Outro",17,2005,2252
"502","cod_abaste_agua_domic_fam_eq","Outro",17,2006,10849
"503","cod_abaste_agua_domic_fam_eq","Outro",17,2007,5069
"504","cod_abaste_agua_domic_fam_eq","Outro",17,2008,2369
"505","cod_abaste_agua_domic_fam_eq","Outro",17,2009,2305
"506","cod_abaste_agua_domic_fam_eq","Outro",17,2010,1361
"507","cod_abaste_agua_domic_fam_eq","Outro",17,2011,2551
"508","cod_abaste_agua_domic_fam_eq","Outro",17,2012,3905
"509","cod_abaste_agua_domic_fam_eq","Outro",17,2013,3497
"510","cod_abaste_agua_domic_fam_eq","Outro",17,2014,3537
"511","cod_abaste_agua_domic_fam_eq","Outro",17,2015,1865
"512","cod_abaste_agua_domic_fam_eq","Outro",21,2001,110
"513","cod_abaste_agua_domic_fam_eq","Outro",21,2002,36119
"514","cod_abaste_agua_domic_fam_eq","Outro",21,2003,7231
"515","cod_abaste_agua_domic_fam_eq","Outro",21,2004,11345
"516","cod_abaste_agua_domic_fam_eq","Outro",21,2005,30905
"517","cod_abaste_agua_domic_fam_eq","Outro",21,2006,124722
"518","cod_abaste_agua_domic_fam_eq","Outro",21,2007,60232
"519","cod_abaste_agua_domic_fam_eq","Outro",21,2008,21055
"520","cod_abaste_agua_domic_fam_eq","Outro",21,2009,16775
"521","cod_abaste_agua_domic_fam_eq","Outro",21,2010,14147
"522","cod_abaste_agua_domic_fam_eq","Outro",21,2011,9037
"523","cod_abaste_agua_domic_fam_eq","Outro",21,2012,15125
"524","cod_abaste_agua_domic_fam_eq","Outro",21,2013,11013
"525","cod_abaste_agua_domic_fam_eq","Outro",21,2014,9017
"526","cod_abaste_agua_domic_fam_eq","Outro",21,2015,5571
"527","cod_abaste_agua_domic_fam_eq","Outro",22,2001,1235
"528","cod_abaste_agua_domic_fam_eq","Outro",22,2002,18574
"529","cod_abaste_agua_domic_fam_eq","Outro",22,2003,5819
"530","cod_abaste_agua_domic_fam_eq","Outro",22,2004,10777
"531","cod_abaste_agua_domic_fam_eq","Outro",22,2005,28124
"532","cod_abaste_agua_domic_fam_eq","Outro",22,2006,115331
"533","cod_abaste_agua_domic_fam_eq","Outro",22,2007,33578
"534","cod_abaste_agua_domic_fam_eq","Outro",22,2008,12728
"535","cod_abaste_agua_domic_fam_eq","Outro",22,2009,11137
"536","cod_abaste_agua_domic_fam_eq","Outro",22,2010,8663
"537","cod_abaste_agua_domic_fam_eq","Outro",22,2011,7749
"538","cod_abaste_agua_domic_fam_eq","Outro",22,2012,9707
"539","cod_abaste_agua_domic_fam_eq","Outro",22,2013,8050
"540","cod_abaste_agua_domic_fam_eq","Outro",22,2014,7209
"541","cod_abaste_agua_domic_fam_eq","Outro",22,2015,5435
"542","cod_abaste_agua_domic_fam_eq","Outro",23,2001,18793
"543","cod_abaste_agua_domic_fam_eq","Outro",23,2002,78050
"544","cod_abaste_agua_domic_fam_eq","Outro",23,2003,37012
"545","cod_abaste_agua_domic_fam_eq","Outro",23,2004,28455
"546","cod_abaste_agua_domic_fam_eq","Outro",23,2005,90718
"547","cod_abaste_agua_domic_fam_eq","Outro",23,2006,295061
"548","cod_abaste_agua_domic_fam_eq","Outro",23,2007,104555
"549","cod_abaste_agua_domic_fam_eq","Outro",23,2008,41492
"550","cod_abaste_agua_domic_fam_eq","Outro",23,2009,33937
"551","cod_abaste_agua_domic_fam_eq","Outro",23,2010,21818
"552","cod_abaste_agua_domic_fam_eq","Outro",23,2011,21159
"553","cod_abaste_agua_domic_fam_eq","Outro",23,2012,28936
"554","cod_abaste_agua_domic_fam_eq","Outro",23,2013,21677
"555","cod_abaste_agua_domic_fam_eq","Outro",23,2014,21364
"556","cod_abaste_agua_domic_fam_eq","Outro",23,2015,15582
"557","cod_abaste_agua_domic_fam_eq","Outro",24,2001,1771
"558","cod_abaste_agua_domic_fam_eq","Outro",24,2002,32046
"559","cod_abaste_agua_domic_fam_eq","Outro",24,2003,6907
"560","cod_abaste_agua_domic_fam_eq","Outro",24,2004,8772
"561","cod_abaste_agua_domic_fam_eq","Outro",24,2005,27807
"562","cod_abaste_agua_domic_fam_eq","Outro",24,2006,114566
"563","cod_abaste_agua_domic_fam_eq","Outro",24,2007,37243
"564","cod_abaste_agua_domic_fam_eq","Outro",24,2008,15437
"565","cod_abaste_agua_domic_fam_eq","Outro",24,2009,11712
"566","cod_abaste_agua_domic_fam_eq","Outro",24,2010,9644
"567","cod_abaste_agua_domic_fam_eq","Outro",24,2011,9592
"568","cod_abaste_agua_domic_fam_eq","Outro",24,2012,12794
"569","cod_abaste_agua_domic_fam_eq","Outro",24,2013,10179
"570","cod_abaste_agua_domic_fam_eq","Outro",24,2014,10035
"571","cod_abaste_agua_domic_fam_eq","Outro",24,2015,7078
"572","cod_abaste_agua_domic_fam_eq","Outro",25,2001,970
"573","cod_abaste_agua_domic_fam_eq","Outro",25,2002,42204
"574","cod_abaste_agua_domic_fam_eq","Outro",25,2003,10270
"575","cod_abaste_agua_domic_fam_eq","Outro",25,2004,14026
"576","cod_abaste_agua_domic_fam_eq","Outro",25,2005,35747
"577","cod_abaste_agua_domic_fam_eq","Outro",25,2006,201768
"578","cod_abaste_agua_domic_fam_eq","Outro",25,2007,63423
"579","cod_abaste_agua_domic_fam_eq","Outro",25,2008,23625
"580","cod_abaste_agua_domic_fam_eq","Outro",25,2009,16206
"581","cod_abaste_agua_domic_fam_eq","Outro",25,2010,11376
"582","cod_abaste_agua_domic_fam_eq","Outro",25,2011,16541
"583","cod_abaste_agua_domic_fam_eq","Outro",25,2012,22104
"584","cod_abaste_agua_domic_fam_eq","Outro",25,2013,17468
"585","cod_abaste_agua_domic_fam_eq","Outro",25,2014,15964
"586","cod_abaste_agua_domic_fam_eq","Outro",25,2015,12673
"587","cod_abaste_agua_domic_fam_eq","Outro",26,2001,245
"588","cod_abaste_agua_domic_fam_eq","Outro",26,2002,88010
"589","cod_abaste_agua_domic_fam_eq","Outro",26,2003,40666
"590","cod_abaste_agua_domic_fam_eq","Outro",26,2004,26386
"591","cod_abaste_agua_domic_fam_eq","Outro",26,2005,62966
"592","cod_abaste_agua_domic_fam_eq","Outro",26,2006,386190
"593","cod_abaste_agua_domic_fam_eq","Outro",26,2007,145221
"594","cod_abaste_agua_domic_fam_eq","Outro",26,2008,65210
"595","cod_abaste_agua_domic_fam_eq","Outro",26,2009,51837
"596","cod_abaste_agua_domic_fam_eq","Outro",26,2010,36141
"597","cod_abaste_agua_domic_fam_eq","Outro",26,2011,34603
"598","cod_abaste_agua_domic_fam_eq","Outro",26,2012,54432
"599","cod_abaste_agua_domic_fam_eq","Outro",26,2013,43569
"600","cod_abaste_agua_domic_fam_eq","Outro",26,2014,40761
"601","cod_abaste_agua_domic_fam_eq","Outro",26,2015,32198
"602","cod_abaste_agua_domic_fam_eq","Outro",27,2001,641
"603","cod_abaste_agua_domic_fam_eq","Outro",27,2002,34553
"604","cod_abaste_agua_domic_fam_eq","Outro",27,2003,7344
"605","cod_abaste_agua_domic_fam_eq","Outro",27,2004,10057
"606","cod_abaste_agua_domic_fam_eq","Outro",27,2005,25039
"607","cod_abaste_agua_domic_fam_eq","Outro",27,2006,152789
"608","cod_abaste_agua_domic_fam_eq","Outro",27,2007,49833
"609","cod_abaste_agua_domic_fam_eq","Outro",27,2008,32960
"610","cod_abaste_agua_domic_fam_eq","Outro",27,2009,25867
"611","cod_abaste_agua_domic_fam_eq","Outro",27,2010,18980
"612","cod_abaste_agua_domic_fam_eq","Outro",27,2011,14009
"613","cod_abaste_agua_domic_fam_eq","Outro",27,2012,20338
"614","cod_abaste_agua_domic_fam_eq","Outro",27,2013,13747
"615","cod_abaste_agua_domic_fam_eq","Outro",27,2014,12756
"616","cod_abaste_agua_domic_fam_eq","Outro",27,2015,9677
"617","cod_abaste_agua_domic_fam_eq","Outro",28,2001,918
"618","cod_abaste_agua_domic_fam_eq","Outro",28,2002,7619
"619","cod_abaste_agua_domic_fam_eq","Outro",28,2003,4711
"620","cod_abaste_agua_domic_fam_eq","Outro",28,2004,5923
"621","cod_abaste_agua_domic_fam_eq","Outro",28,2005,24076
"622","cod_abaste_agua_domic_fam_eq","Outro",28,2006,69997
"623","cod_abaste_agua_domic_fam_eq","Outro",28,2007,18252
"624","cod_abaste_agua_domic_fam_eq","Outro",28,2008,8213
"625","cod_abaste_agua_domic_fam_eq","Outro",28,2009,9553
"626","cod_abaste_agua_domic_fam_eq","Outro",28,2010,6468
"627","cod_abaste_agua_domic_fam_eq","Outro",28,2011,9030
"628","cod_abaste_agua_domic_fam_eq","Outro",28,2012,12654
"629","cod_abaste_agua_domic_fam_eq","Outro",28,2013,9236
"630","cod_abaste_agua_domic_fam_eq","Outro",28,2014,8311
"631","cod_abaste_agua_domic_fam_eq","Outro",28,2015,5774
"632","cod_abaste_agua_domic_fam_eq","Outro",29,2001,2213
"633","cod_abaste_agua_domic_fam_eq","Outro",29,2002,101047
"634","cod_abaste_agua_domic_fam_eq","Outro",29,2003,47154
"635","cod_abaste_agua_domic_fam_eq","Outro",29,2004,48550
"636","cod_abaste_agua_domic_fam_eq","Outro",29,2005,110512
"637","cod_abaste_agua_domic_fam_eq","Outro",29,2006,611749
"638","cod_abaste_agua_domic_fam_eq","Outro",29,2007,188146
"639","cod_abaste_agua_domic_fam_eq","Outro",29,2008,114289
"640","cod_abaste_agua_domic_fam_eq","Outro",29,2009,91104
"641","cod_abaste_agua_domic_fam_eq","Outro",29,2010,74471
"642","cod_abaste_agua_domic_fam_eq","Outro",29,2011,47579
"643","cod_abaste_agua_domic_fam_eq","Outro",29,2012,73640
"644","cod_abaste_agua_domic_fam_eq","Outro",29,2013,55955
"645","cod_abaste_agua_domic_fam_eq","Outro",29,2014,55304
"646","cod_abaste_agua_domic_fam_eq","Outro",29,2015,38242
"647","cod_abaste_agua_domic_fam_eq","Outro",31,2001,3069
"648","cod_abaste_agua_domic_fam_eq","Outro",31,2002,19524
"649","cod_abaste_agua_domic_fam_eq","Outro",31,2003,13804
"650","cod_abaste_agua_domic_fam_eq","Outro",31,2004,15358
"651","cod_abaste_agua_domic_fam_eq","Outro",31,2005,25715
"652","cod_abaste_agua_domic_fam_eq","Outro",31,2006,103593
"653","cod_abaste_agua_domic_fam_eq","Outro",31,2007,35140
"654","cod_abaste_agua_domic_fam_eq","Outro",31,2008,12415
"655","cod_abaste_agua_domic_fam_eq","Outro",31,2009,10677
"656","cod_abaste_agua_domic_fam_eq","Outro",31,2010,8878
"657","cod_abaste_agua_domic_fam_eq","Outro",31,2011,13453
"658","cod_abaste_agua_domic_fam_eq","Outro",31,2012,18874
"659","cod_abaste_agua_domic_fam_eq","Outro",31,2013,16499
"660","cod_abaste_agua_domic_fam_eq","Outro",31,2014,14955
"661","cod_abaste_agua_domic_fam_eq","Outro",31,2015,10141
"662","cod_abaste_agua_domic_fam_eq","Outro",32,2002,1894
"663","cod_abaste_agua_domic_fam_eq","Outro",32,2003,1252
"664","cod_abaste_agua_domic_fam_eq","Outro",32,2004,2510
"665","cod_abaste_agua_domic_fam_eq","Outro",32,2005,2385
"666","cod_abaste_agua_domic_fam_eq","Outro",32,2006,9185
"667","cod_abaste_agua_domic_fam_eq","Outro",32,2007,4564
"668","cod_abaste_agua_domic_fam_eq","Outro",32,2008,2329
"669","cod_abaste_agua_domic_fam_eq","Outro",32,2009,2277
"670","cod_abaste_agua_domic_fam_eq","Outro",32,2010,1938
"671","cod_abaste_agua_domic_fam_eq","Outro",32,2011,3228
"672","cod_abaste_agua_domic_fam_eq","Outro",32,2012,2657
"673","cod_abaste_agua_domic_fam_eq","Outro",32,2013,2697
"674","cod_abaste_agua_domic_fam_eq","Outro",32,2014,2691
"675","cod_abaste_agua_domic_fam_eq","Outro",32,2015,1456
"676","cod_abaste_agua_domic_fam_eq","Outro",33,2001,10
"677","cod_abaste_agua_domic_fam_eq","Outro",33,2002,4347
"678","cod_abaste_agua_domic_fam_eq","Outro",33,2003,4762
"679","cod_abaste_agua_domic_fam_eq","Outro",33,2004,25066
"680","cod_abaste_agua_domic_fam_eq","Outro",33,2005,11661
"681","cod_abaste_agua_domic_fam_eq","Outro",33,2006,58735
"682","cod_abaste_agua_domic_fam_eq","Outro",33,2007,37047
"683","cod_abaste_agua_domic_fam_eq","Outro",33,2008,23505
"684","cod_abaste_agua_domic_fam_eq","Outro",33,2009,15728
"685","cod_abaste_agua_domic_fam_eq","Outro",33,2010,11412
"686","cod_abaste_agua_domic_fam_eq","Outro",33,2011,14244
"687","cod_abaste_agua_domic_fam_eq","Outro",33,2012,16081
"688","cod_abaste_agua_domic_fam_eq","Outro",33,2013,12812
"689","cod_abaste_agua_domic_fam_eq","Outro",33,2014,12123
"690","cod_abaste_agua_domic_fam_eq","Outro",33,2015,8901
"691","cod_abaste_agua_domic_fam_eq","Outro",35,2002,19072
"692","cod_abaste_agua_domic_fam_eq","Outro",35,2003,10667
"693","cod_abaste_agua_domic_fam_eq","Outro",35,2004,25578
"694","cod_abaste_agua_domic_fam_eq","Outro",35,2005,16563
"695","cod_abaste_agua_domic_fam_eq","Outro",35,2006,122131
"696","cod_abaste_agua_domic_fam_eq","Outro",35,2007,36016
"697","cod_abaste_agua_domic_fam_eq","Outro",35,2008,21412
"698","cod_abaste_agua_domic_fam_eq","Outro",35,2009,26737
"699","cod_abaste_agua_domic_fam_eq","Outro",35,2010,42348
"700","cod_abaste_agua_domic_fam_eq","Outro",35,2011,15803
"701","cod_abaste_agua_domic_fam_eq","Outro",35,2012,15821
"702","cod_abaste_agua_domic_fam_eq","Outro",35,2013,14113
"703","cod_abaste_agua_domic_fam_eq","Outro",35,2014,16324
"704","cod_abaste_agua_domic_fam_eq","Outro",35,2015,11754
"705","cod_abaste_agua_domic_fam_eq","Outro",41,2001,9
"706","cod_abaste_agua_domic_fam_eq","Outro",41,2002,4166
"707","cod_abaste_agua_domic_fam_eq","Outro",41,2003,3401
"708","cod_abaste_agua_domic_fam_eq","Outro",41,2004,4897
"709","cod_abaste_agua_domic_fam_eq","Outro",41,2005,7745
"710","cod_abaste_agua_domic_fam_eq","Outro",41,2006,21398
"711","cod_abaste_agua_domic_fam_eq","Outro",41,2007,9134
"712","cod_abaste_agua_domic_fam_eq","Outro",41,2008,3828
"713","cod_abaste_agua_domic_fam_eq","Outro",41,2009,2789
"714","cod_abaste_agua_domic_fam_eq","Outro",41,2010,2342
